Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
1,0.9056860534016957,0.01546174783058866,0.6724118698214343,0.5685685686381606,19.554901266755994,0.6015968429691652
2,1.0002038247428255,0.009939664974808693,0.6778707168773263,0.678986835979416,22.26829324861637,0.6494950298702016
3,1.0000007174828809,0.008801021392117003,0.9999907168085703,0.9999915217782209,22.43177643624326,0.660930577025694
4,1.0000004750097584,0.008319470116835155,0.999994047073547,0.9999945357888045,22.483946316978205,0.6678126711003921
5,1.0000002830185577,0.007990002821528626,0.9999961678139464,0.9999964538020288,22.97457508556475,0.6732710068366107
6,1.0000002257980987,0.007956787599417977,0.9999972825707076,0.9999975120093294,22.78764971011213,0.667177172127892
7,1.0000001781714891,0.007825140256412372,0.9999978205972089,0.9999980019523712,23.057693132943868,0.679270126468995
8,1.000000122906919,0.00756719674513547,0.9999983430194284,0.9999984693527222,23.15705704744277,0.6776627770592185
9,1.0000000999359313,0.007374250704344518,0.9999985997833891,0.9999987059010716,23.34236576862238,0.6821469611981336
10,1.00000007295323,0.007475405233705829,0.9999987443621287,0.9999988250818082,22.889559919565773,0.676091458306593
11,1.0000000595903682,0.007282206373300381,0.9999990149458011,0.9999990834447439,23.408486458096476,0.685105867876726
12,1.0000000536798717,0.007183232733611753,0.9999990778768848,0.999999139551631,23.408864936531856,0.6857080935029423
13,1.0000000385752694,0.00712894585987408,0.9999992084217643,0.9999992588751331,22.9141229520304,0.680249590733472
14,1.0000000192305285,0.007167368727752905,0.9999993035750475,0.9999993333131253,23.07596440400475,0.6792441676644718
15,1.0000000378899945,0.007064215003730294,0.9999993822674551,0.9999994331776739,23.33936859455223,0.6899007158419665
16,1.0000000187308489,0.007026168515983813,0.9999994721669637,0.9999995096143848,23.348342577097718,0.6893450661266551
17,1.000000014847624,0.00693479801344122,0.9999995770854151,0.9999996056242617,23.48520106665046,0.6884173453555388
18,1.0000000114212493,0.006938023861207648,0.9999995948169046,0.999999619029953,23.49532473537902,0.6922381283255185
19,1.0000000095938495,0.006796335507251189,0.9999996694690453,0.999999690255719,23.15864751884703,0.688932921185213
20,1.0000000107359743,0.006828653099138045,0.999999706345404,0.9999997335279773,23.575470928846322,0.6960413282057818
21,1.0000000121065242,0.009914136688241702,0.99999975037432,0.9999997775426168,14.230575317317811,0.36009891006876443
22,1.0000000013134436,0.00945464686451558,0.9999997890209723,0.999999800856242,22.735249511600696,0.6636320736127741
23,1.0000000015418686,0.007946296968458298,0.9999998333496962,0.9999998456418158,23.187741471491158,0.6753674908946542
24,1.0000000038832249,0.007459224133255953,0.9999998547217089,0.9999998681987831,23.316860202313954,0.6808549849426045
25,0.9999999990863001,0.007361647741657174,0.999999878263759,0.9999998869439085,23.28067377914026,0.6816115438938141
26,1.0000000025126747,0.007089986336489994,0.9999998992788578,0.9999999081874322,23.49543052299594,0.6876119935512542
27,0.9999999990863001,0.0069535534879092325,0.9999999070310307,0.9999999143406303,21.89126642295662,0.6634866999177371
28,1.000000000228425,0.006920140820839805,0.9999999223355047,0.9999999326146292,23.5628693915638,0.6902047527537626
29,1.0000000018273998,0.006850209753558842,0.9999999298735293,0.9999999399242286,23.562299849595718,0.6937021987578448
30,1.00000000228425,0.006796952637057462,0.9999999422227551,0.9999999538724293,23.531818387767217,0.6930766832127291
31,0.99999999954315,0.0067489210326603785,0.9999999556855528,0.9999999629951523,23.54308868490414,0.6940835206648883
32,1.0,0.0067465051600408416,0.9999999671068021,0.9999999723605767,23.50813354770977,0.6935024710963754
33,1.00000000045685,0.006585060411584591,0.9999999773859264,0.9999999821828511,23.606227796730916,0.6945778265420128
34,1.000000000228425,0.006734411970539364,0.9999999812691511,0.9999999860660759,23.632237508764227,0.6979040670394897
35,1.00000000045685,0.00665997444802594,0.9999999849239509,0.9999999874366258,23.64979965850345,0.6992318992754992
36,0.999999999771575,0.0066212179788393884,0.9999999892640257,0.9999999913198505,23.652117705556837,0.6964078649352579
37,1.0,0.006606890235073909,0.9999999920051255,0.9999999940609504,23.676710493234626,0.697489989084356
38,0.999999999771575,0.0065720009978882925,0.9999999942893754,0.9999999952030753,23.67788950411867,0.7002792981792899
39,1.00000000045685,0.007876959010445607,0.9999999947462254,0.9999999972589002,23.49324134998293,0.6846931477855234
