Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
27,1.0,0.01151965655252605,2.5413565334502494e-31,4.3064335605630003e-35,21.489944480661446,0.5766005423489738
28,1.0,0.011588241090094615,1.8140507292986387e-33,6.925632458758787e-35,21.406921736355145,0.5718814275895848
29,1.0,0.011590809172498965,4.1220634973214015e-34,1.778737831325137e-32,21.499091621356413,0.5768849371461308
30,1.0,0.011550281798678957,1.0436366135501978e-31,3.3647413810701036e-34,21.38175830485799,0.5754699698967092
31,1.0,0.011572519462488726,9.39914551747684e-33,2.159952754409903e-33,21.331390206091122,0.5779864518432056
32,1.0,0.011545084061736832,1.37309368322347e-32,4.7080424589646703e-32,21.476372691261272,0.5742623391221552
33,1.0,0.01141250029228583,1.0870708896513301e-32,4.375928749480558e-32,21.513553898161817,0.5787178637700923
34,1.0,0.011388559211826254,6.6041732568981e-33,2.384447253567456e-31,21.49165812929904,0.5800009583725648
35,1.0,0.011397494060952149,4.880518191670712e-34,1.0837666138641372e-33,21.142021285063635,0.5765649679127861
36,1.0,0.011453118331418067,9.78354415557081e-35,8.151536650864405e-34,21.506692288691657,0.5796250190103756
37,1.0,0.011399929676494912,6.8153243558857e-33,1.1181133176612303e-33,21.53664584197166,0.5782782320064657
38,1.0,0.01144505327957833,8.653749013298462e-34,3.566218992054201e-33,21.52717381539233,0.5796661407106063
39,1.0,0.011331312808314127,1.195242561659934e-33,1.1184714067586909e-34,21.48818170254372,0.5834832626931807
40,1.0,0.011384711907563095,1.6422365871635261e-34,6.491270671589705e-34,21.512288171093225,0.5813070227118099
41,1.0,0.011378026742733523,1.652360468764374e-33,3.51131542748198e-33,21.53318616679485,0.5823022029329749
42,1.0,0.011358308072932467,7.512849533588516e-31,5.3598553990455977e-33,21.562655755743833,0.581083085677203
43,1.0,0.01132289003112359,4.043157179211441e-32,5.902405944601022e-32,21.51080540741561,0.5823581083381877
44,1.0,0.01126315974769835,3.3067159796579868e-31,4.9075084915032554e-30,21.55431304756748,0.581581394181532
45,1.0,0.011443568079726782,1.1984801120912827e-34,3.3080824923207135e-34,21.53195595443384,0.5790020142583286
46,1.0,0.011294817581192818,2.6368729311740668e-31,1.2174876746033034e-32,21.549148224293837,0.5794682189296274
47,1.0,0.01131095380260202,8.566408837569412e-33,2.3260039664210202e-32,21.560952320247186,0.5831684697375578
48,1.0,0.011257835106399959,1.009063794813471e-34,9.521358293189525e-33,21.558524822675547,0.583699938619838
49,1.0,0.011218519459986044,4.062664275154071e-32,1.4388616937951216e-34,21.567683075043025,0.5823467283389148
50,1.0,0.011199143316128297,8.311541925035829e-35,5.447172668118307e-34,21.552493705610758,0.5829881792208728
51,1.0,0.011271669722558138,4.939479896156008e-33,8.462870479854312e-32,21.567396695440767,0.5822190535068512
52,1.0,0.011212153018725489,3.749736185821139e-33,1.4099942108914318e-32,21.585828235770464,0.5838214452827678
53,1.0,0.011225940821368895,1.5103369728856289e-30,1.961331785357545e-30,21.57301552273195,0.584650770075181
54,1.0,0.011329988191450785,1.2195580732987187e-34,1.3290188953949567e-34,21.592438370216783,0.5843830937848372
55,1.0,0.011177653236883486,9.218799030895737e-32,5.366593687503089e-32,21.59874680217881,0.585182349541608
56,1.0,0.011302246952842095,2.6535471396822537e-30,1.2452810837284436e-32,21.595845676053788,0.5843456499015584
57,1.0,0.011696482454008329,1.2910677957395501e-33,1.9651416313680963e-32,21.473969651625247,0.5790952687403735
58,1.0,0.011277364099364794,4.5712556335110605e-34,3.637487524494399e-32,21.558745602426143,0.5836452532515807
59,1.0,0.011235299107735743,7.051060672795427e-35,4.629254318871412e-36,21.602889152729674,0.5858862184075748
60,1.0,0.011140912575814538,6.28872051115679e-34,4.35464925078628e-34,21.59762860263558,0.5824289590120315
61,1.0,0.011279593196413118,4.932194740400784e-34,1.2195209313943167e-34,21.61098230234705,0.5861983791168999
62,1.0,0.011251815355823425,2.3597960347979507e-31,1.1787366339444647e-33,21.625477525888307,0.5864675747647005
63,1.0,0.011198324023963448,2.9235538130339544e-32,6.79727979117891e-30,21.586031534030422,0.583699688350453
64,1.0,0.011128495478790678,5.302589827963061e-35,2.8506689004261232e-34,21.601953492898215,0.5828872135456871
65,1.0,0.011181797526642948,2.3741023410553023e-33,4.9806180084530305e-33,21.51710307565914,0.582905165623216
66,1.0,0.011052711604241126,6.299893702139728e-32,6.380939790653876e-35,21.612880618643395,0.5843626196594799
67,1.0,0.011143793636587209,2.974362411166939e-32,1.8381681735266556e-32,21.60023285561649,0.5828106316748788
68,1.0,0.011138972571777726,5.294168094091307e-34,4.708719077742855e-34,21.600616093303646,0.5800699263811111
69,1.0,0.0111357589086105,1.043112353973871e-34,4.3587855105267105e-33,21.606037848665576,0.5830439357897814
70,1.0,0.011215908890757376,3.7918980110528825e-35,2.6833511402819502e-34,21.627876552396526,0.585436199132134
71,1.0,0.011000759950922635,2.792512432584151e-33,2.0183302207782197e-32,21.566923203871184,0.5832174810591866
72,1.0,0.01115953645663347,2.292832634886214e-33,2.898636532831501e-34,21.587372052366305,0.5835045781906913
73,1.0,0.011120748278088198,1.1151976448340106e-31,2.998145234409407e-33,21.617357485864567,0.5843796815942316
74,1.0,0.011090405967064246,2.1650207469473445e-32,9.032411069584173e-31,21.619833564900244,0.5853991776003558
75,1.0,0.011156247563793988,7.469685753509043e-33,1.0451360271429853e-32,21.62460735196521,0.586858267994488
76,1.0,0.011124858156649653,4.500429150460999e-32,2.090342946212796e-33,21.610402400624547,0.5841792351708692
77,1.0,0.011152081455433083,1.2476051459273621e-31,2.7123704008379925e-31,21.57973084642968,0.5832976582120447
78,1.0,0.011070861113508662,5.894101561598134e-29,1.5043769228369924e-29,21.635784632674095,0.5863494728593265
79,1.0,0.011137206960625635,1.2562487519405488e-34,2.504532528660381e-34,21.612526804678716,0.582698376844911
80,1.0,0.011096320183066551,1.5826850405743433e-32,1.4893501865933166e-31,21.64211899771935,0.5856859342490925
81,1.0,0.011098649098710743,1.9252618188899455e-32,7.061648409380298e-35,21.637787583369498,0.5865246489819358
82,1.0,0.011125871369135594,9.998828309761491e-33,3.038218581302404e-33,21.592269817780018,0.5853514807715136
83,1.0,0.01109503733986866,4.762447506781326e-31,1.2900963438142572e-34,21.646603034425695,0.5870151132345199
84,1.0,0.011148095756189195,3.754007220422709e-34,2.6859891619898705e-34,21.607428959517414,0.584198493677027
85,1.0,0.011220268475973677,6.620783946453661e-31,1.7099497920074674e-33,21.629273892784408,0.5855090144802543
86,1.0,0.011129948914631042,4.0074375199153987e-33,1.1456509714085404e-31,21.622207886757884,0.5851254106970394
87,1.0,0.011116936935814555,3.5845471802540827e-33,4.912579667235472e-31,21.64472757220883,0.586502384297988
88,1.0,0.011027157049023819,1.1948259072907219e-35,1.58608096395202e-35,21.642508999100038,0.5863206136226654
89,1.0,0.011015743110217377,1.2819544989510368e-34,3.5096282522328896e-35,21.622752465506423,0.5863660523821326
90,1.0,0.011140065731224186,3.246160689443183e-33,2.0417180658273817e-31,21.62710481647128,0.5877229929320953
91,1.0,0.011151486182596513,5.229900387032715e-32,2.355947259781632e-33,21.628463690526868,0.5864423999716254
92,1.0,0.011084020877268144,8.736184447654172e-31,5.179848427868825e-32,21.65183724880314,0.5878387239049463
93,1.0,0.011036429721081329,2.1068565049698235e-34,4.067705336769911e-35,21.61972768480993,0.585645000443739
94,1.0,0.011061668317921148,1.4426428043556752e-32,8.565118160930797e-32,21.63113282443306,0.586454684769406
95,1.0,0.011084909570029753,8.723029478813382e-34,1.6411581113160272e-34,21.61994674421132,0.5855255382551866
96,1.0,0.011073043722057058,9.593891926615637e-32,1.4933098499482181e-30,21.61935571489166,0.5856846250506008
97,1.0,0.01115247850155759,7.369388131286304e-31,2.1432122135893238e-32,21.63609654636469,0.5859233613925822
98,1.0,0.011100798659026623,4.840910756556106e-33,3.6338955855755523e-34,21.640174824691336,0.586879199813394
99,1.0,0.011033996078157852,1.4587875883949915e-34,9.503297232942419e-35,21.646318636884136,0.588816584559048
100,1.0,0.010995740242480874,1.967050800648206e-29,1.719103417127225e-33,21.632870385757773,0.5854934795463786
